what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1281967337442
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967337502
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967338761
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967350381
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967351095
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967354814
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967355910
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967414712
activated,view,org.eclipse.team.svn.ui,0.7.9.I20100512-1900,"org.eclipse.team.svn.ui.repository.RepositoriesView",1281967417423
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967420857
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967423116
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967424369
